cell_line	rbp	element	subfamily	orientation	n_peaks_rbp	loci_in_cat	bg_loci_in_cat	n_peaks_bg	pooled_loci_in_cat	fold_enrichment	p_fisher_greater	q_BH
HepG2	CSTF2	L1	L1M5	sense	4758	6	143	932794	149	8.2258	1.259e-04	5.340e-03
HepG2	PTBP1	L1	L1MC5a	antisense	14033	16	343	923519	359	3.0699	1.326e-04	5.610e-03
HepG2	HLTF	L1	L1ME2z	sense	14672	5	27	922880	32	11.6483	1.328e-04	5.611e-03
HepG2	SAFB	Alu	AluJb	sense	1712	11	1494	935840	1505	4.0248	1.343e-04	5.671e-03
HepG2	HNRNPL	L1	L1PB4	antisense	14585	8	89	922967	97	5.6883	1.448e-04	6.107e-03
HepG2	DDX59	Alu	AluJr	antisense	5497	26	1930	932055	1956	2.2842	1.453e-04	6.118e-03
HepG2	SAFB	L1	L1M3a	sense	1712	2	8	935840	10	136.6589	1.485e-04	6.247e-03
HepG2	PTBP1	L1	L1MB7	antisense	14033	25	703	923519	728	2.3403	1.499e-04	6.298e-03
HepG2	HNRNPL	L1	L1ME3F	sense	14585	4	14	922967	18	18.0806	1.504e-04	6.305e-03
HepG2	HNRNPL	L1	L1MA5A	sense	14585	4	14	922967	18	18.0806	1.504e-04	6.305e-03
HepG2	HNRNPM	L1	L1PB	antisense	22936	4	8	914616	12	19.9384	1.514e-04	6.338e-03
HepG2	MATR3	L1	L1M2c	antisense	14172	5	29	923380	34	11.2337	1.522e-04	6.359e-03
HepG2	QKI	L1	L1ME3	antisense	15371	11	162	922181	173	4.0737	1.521e-04	6.359e-03
HepG2	QKI	L1	L1ME2	antisense	15371	12	191	922181	203	3.7693	1.544e-04	6.443e-03
HepG2	HLTF	L1	L1MC5a	sense	14672	6	46	922880	52	8.2044	1.612e-04	6.717e-03
HepG2	PTBP1	L1	L1MEa	antisense	14033	4	15	923519	19	17.5495	1.624e-04	6.760e-03
HepG2	HNRNPM	L1	L1P1	antisense	22936	5	17	914616	22	11.7285	1.628e-04	6.768e-03
HepG2	CSTF2	L1	L1MC4	sense	4758	6	151	932794	157	7.7900	1.674e-04	6.951e-03
HepG2	POLR2G	Alu	AluSg	antisense	509	4	488	937043	492	15.0897	1.679e-04	6.957e-03
HepG2	FUBP3	L1	L1ME3F	antisense	4611	6	156	932941	162	7.7819	1.677e-04	6.957e-03
HepG2	MATR3	L1	L1MEa	antisense	14172	4	15	923380	19	17.3747	1.687e-04	6.979e-03
HepG2	AGGF1	Alu	AluJb	sense	5235	21	1484	932317	1505	2.5202	1.697e-04	7.014e-03
HepG2	CSTF2	L1	L1ME2	sense	4758	4	50	932794	54	15.6838	1.711e-04	7.064e-03
HepG2	TAF15	L1	L1ME1	sense	4340	6	167	933212	173	7.7255	1.732e-04	7.140e-03
HepG2	PTBP1	L1	L1M8	antisense	14033	6	49	923519	55	8.0584	1.737e-04	7.156e-03
HepG2	KHSRP	L1	L1MD3	antisense	12425	7	81	925127	88	6.4345	1.783e-04	7.336e-03
HepG2	SUGP2	L1	L1M3d	antisense	33352	5	11	904200	16	12.3231	1.789e-04	7.353e-03
HepG2	CSTF2	L1	L1MB7	sense	4758	6	153	932794	159	7.6881	1.793e-04	7.359e-03
HepG2	HNRNPL	L1	L1ME3D	sense	14585	4	15	922967	19	16.8752	1.882e-04	7.715e-03
HepG2	HNRNPL	L1	L1MB5	sense	14585	6	48	922967	54	7.9102	1.929e-04	7.899e-03
HepG2	SUGP2	L1	L1ME3E	antisense	33352	11	73	904200	84	4.0852	1.950e-04	7.974e-03
HepG2	U2AF2	L1	L1MA8	antisense	26817	14	144	910735	158	3.3018	1.984e-04	8.106e-03
HepG2	HLTF	L1	L1M8	sense	14672	3	5	922880	8	37.7405	2.023e-04	8.255e-03
HepG2	CSTF2	L1	L1MB8	sense	4758	5	99	932794	104	9.9014	2.037e-04	8.302e-03
HepG2	ILF3	L1	L1MB8	sense	7515	6	98	930037	104	7.5770	2.055e-04	8.365e-03
HepG2	KHSRP	L1	L1MB4	antisense	12425	13	284	925127	297	3.4082	2.057e-04	8.365e-03
HepG2	HNRNPL	L1	L1ME3Cz	sense	14585	6	49	922967	55	7.7488	2.137e-04	8.679e-03
HepG2	HNRNPM	L1	L1ME3E	antisense	22936	9	75	914616	84	4.7852	2.207e-04	8.955e-03
HepG2	HLTF	Alu	AluSg	sense	14672	10	149	922880	159	4.2215	2.264e-04	9.177e-03
HepG2	MATR3	L1	L1P4	antisense	14172	5	32	923380	37	10.1805	2.297e-04	9.299e-03
HepG2	QKI	L1	L1MEf	antisense	15371	18	399	922181	417	2.7065	2.367e-04	9.573e-03
HepG2	HLTF	L1	L1PA8	sense	14672	4	16	922880	20	15.7252	2.376e-04	9.598e-03
HepG2	CSTF2	L1	L1ME3C	antisense	4758	4	55	932794	59	14.2580	2.414e-04	9.737e-03
HepG2	HLTF	Alu	AluSx	sense	14672	21	534	922880	555	2.4736	2.424e-04	9.757e-03
HepG2	ILF3	Alu	AluYj4	antisense	7515	4	34	930037	38	14.5597	2.449e-04	9.836e-03
HepG2	QKI	L1	L1MB5	antisense	15371	14	265	922181	279	3.1695	2.531e-04	1.015e-02
HepG2	CSTF2	L1	L1ME4c	antisense	4758	5	104	932794	109	9.4254	2.534e-04	1.015e-02
HepG2	HNRNPC	Alu	AluSz	sense	12825	18	484	924727	502	2.6815	2.556e-04	1.023e-02
HepG2	BCCIP	L1	L1PA15	antisense	1205	4	230	936347	234	13.5139	2.614e-04	1.045e-02
HepG2	HNRNPL	L1	L1MB1	antisense	14585	8	98	922967	106	5.1659	2.673e-04	1.067e-02
HepG2	U2AF2	L1	L1ME3C	antisense	26817	8	51	910735	59	5.3272	2.701e-04	1.077e-02
HepG2	DKC1	Alu	AluSx	sense	3476	9	546	934076	555	4.4295	2.787e-04	1.110e-02
HepG2	SUGP2	L1	L1M2a	antisense	33352	4	6	904200	10	18.0739	2.829e-04	1.124e-02
HepG2	QKI	L1	L1ME3Cz	sense	15371	6	49	922181	55	7.3463	2.827e-04	1.124e-02
HepG2	CSTF2	L1	L1ME3	antisense	4758	6	167	932794	173	7.0436	2.824e-04	1.124e-02
HepG2	GTF2F1	L1	L1PB4	sense	7474	4	36	930078	40	13.8269	2.933e-04	1.163e-02
HepG2	HNRNPM	L1	L1M3c	antisense	22936	4	10	914616	14	15.9507	2.944e-04	1.165e-02
HepG2	MATR3	L1	L1ME3E	antisense	14172	7	77	923380	84	5.9232	2.953e-04	1.165e-02
HepG2	QKI	L1	L1MC4	sense	15371	10	147	922181	157	4.0813	2.949e-04	1.165e-02
HepG2	SUGP2	L1	L1MD3	antisense	33352	11	77	904200	88	3.8730	2.951e-04	1.165e-02
HepG2	SUGP2	Alu	AluY	antisense	33352	38	542	904200	580	1.9008	2.947e-04	1.165e-02
HepG2	CSTF2	L1	L1MA9	antisense	4758	7	240	932794	247	5.7181	3.064e-04	1.207e-02
HepG2	UPF1	Alu	AluSq	antisense	10488	10	220	927064	230	4.0179	3.097e-04	1.219e-02
HepG2	SAFB	L1	L1ME1	sense	1712	4	169	935840	173	12.9381	3.125e-04	1.229e-02
HepG2	HNRNPM	L1	L1MD3	antisense	22936	9	79	914616	88	4.5429	3.139e-04	1.233e-02
HepG2	GRWD1	L1	L1P2	sense	47926	5	8	889626	13	11.6016	3.176e-04	1.246e-02
HepG2	HLTF	Alu	AluSq2	sense	14672	14	285	922880	299	3.0899	3.203e-04	1.255e-02
HepG2	HNRNPM	L1	L1ME3Cz	antisense	22936	14	179	914616	193	3.1189	3.239e-04	1.268e-02
HepG2	HNRNPC	L1	L1M3	antisense	12825	8	116	924727	124	4.9727	3.306e-04	1.292e-02
HepG2	POLR2G	Alu	AluSc8	antisense	509	3	242	937043	245	22.8217	3.493e-04	1.364e-02
HepG2	XRN2	SVA	SVA_B	antisense	8844	3	12	928708	15	26.2525	3.507e-04	1.368e-02
HepG2	SLTM	Alu	AluSx1	sense	4279	10	559	933273	569	3.9017	3.543e-04	1.381e-02
HepG2	KHSRP	L1	L1MB3	antisense	12425	19	560	925127	579	2.5262	3.557e-04	1.385e-02
HepG2	HNRNPUL1	L1	L1MB5	sense	2379	3	51	935173	54	23.1232	3.674e-04	1.429e-02
HepG2	HNRNPC	L1	L1MB2	antisense	12825	13	293	924727	306	3.1991	3.691e-04	1.434e-02
HepG2	HNRNPK	L1	L1MB4	antisense	9867	11	286	927685	297	3.6161	3.714e-04	1.441e-02
HepG2	XPO5	SVA	SVA_D	antisense	7790	4	37	929762	41	12.9031	3.774e-04	1.463e-02
HepG2	MATR3	L1	L1M2a	antisense	14172	3	7	923380	10	27.9237	3.827e-04	1.482e-02
HepG2	HNRNPM	L1	L1PA15-16	antisense	22936	4	11	914616	15	14.5007	3.936e-04	1.521e-02
HepG2	HNRNPM	L1	L1MEg2	antisense	22936	4	11	914616	15	14.5007	3.936e-04	1.521e-02
HepG2	XRCC6	Alu	AluSq2	sense	435	3	296	937117	299	21.8340	3.951e-04	1.523e-02
HepG2	TAF15	Alu	AluSx1	sense	4340	10	559	933212	569	3.8466	3.952e-04	1.523e-02
HepG2	SUGP2	L1	L1MA6	antisense	33352	13	108	904200	121	3.2633	3.961e-04	1.525e-02
HepG2	RBM22	L1	L1MD2	sense	6672	6	127	930880	133	6.5915	4.115e-04	1.583e-02
HepG2	HNRNPL	L1	L1PB2	sense	14585	3	7	922967	10	27.1208	4.161e-04	1.599e-02
HepG2	HNRNPC	L1	L1M4	antisense	12825	17	462	924727	479	2.6532	4.191e-04	1.608e-02
HepG2	RBM22	L1	L1PA2	sense	6672	4	45	930880	49	12.4018	4.206e-04	1.612e-02
HepG2	HLTF	L1	L1M3a	sense	14672	3	7	922880	10	26.9575	4.234e-04	1.622e-02
HepG2	SUGP2	L1	L1P4b	antisense	33352	3	2	904200	5	40.6662	4.265e-04	1.631e-02
HepG2	KHSRP	L1	L1MD	antisense	12425	8	125	925127	133	4.7652	4.296e-04	1.640e-02
HepG2	SUGP2	Alu	AluSx	antisense	33352	90	1659	904200	1749	1.4707	4.293e-04	1.640e-02
HepG2	SLTM	SVA	SVA_C	sense	4279	2	5	933273	7	87.2422	4.307e-04	1.643e-02
HepG2	HNRNPL	Alu	AluSz	sense	14585	19	483	922967	502	2.4894	4.322e-04	1.647e-02
HepG2	SAFB	L1	L1PA15	sense	1712	3	76	935840	79	21.5777	4.333e-04	1.649e-02
HepG2	HNRNPM	L1	L1PA12	antisense	22936	5	22	914616	27	9.0629	4.508e-04	1.714e-02
HepG2	QKI	L1	L1ME4c	antisense	15371	8	101	922181	109	4.7521	4.565e-04	1.733e-02
HepG2	PCBP2	L1	L1MD	antisense	15806	9	124	921746	133	4.2326	4.582e-04	1.738e-02
HepG2	EXOSC5	L1	L1PA16	antisense	1361	4	237	936191	241	11.6096	4.613e-04	1.746e-02
HepG2	MATR3	L1	L1MC5a	antisense	14172	15	344	923380	359	2.8411	4.613e-04	1.746e-02
HepG2	HNRNPL	L1	L1MCa	antisense	14585	11	197	922967	208	3.5335	4.743e-04	1.793e-02
HepG2	HNRNPK	L1	L1MB2	antisense	9867	11	295	927685	306	3.5058	4.764e-04	1.799e-02
HepG2	QKI	L1	L1ME4b	sense	15371	7	77	922181	84	5.4541	4.786e-04	1.806e-02
HepG2	PCBP2	Alu	AluSz	antisense	15806	47	1601	921746	1648	1.7120	4.843e-04	1.825e-02
HepG2	SLTM	L1	L1PA15	sense	4279	4	75	933273	79	11.6323	4.957e-04	1.866e-02
HepG2	HNRNPK	L1	L1PA5	antisense	9867	9	205	927685	214	4.1277	5.020e-04	1.888e-02
HepG2	CSTF2	L1	L1ME3Cz	antisense	4758	6	187	932794	193	6.2903	5.043e-04	1.894e-02
HepG2	HNRNPU	Alu	AluJb	sense	2334	12	1493	935218	1505	3.2206	5.063e-04	1.900e-02
HepG2	AKAP1	Alu	AluSp	sense	7182	8	226	930370	234	4.5856	5.071e-04	1.901e-02
HepG2	BCCIP	L1	L1M2	antisense	1205	4	276	936347	280	11.2616	5.137e-04	1.924e-02
HepG2	MATR3	L1	L1M3de	antisense	14172	3	8	923380	11	24.4332	5.202e-04	1.946e-02
HepG2	TAF15	L1	L1MD3	sense	4340	3	31	933212	34	20.8089	5.328e-04	1.991e-02
HepG2	QKI	L1	L1MCc	antisense	15371	9	131	922181	140	4.1218	5.454e-04	2.036e-02
HepG2	HLTF	L1	L1MC4a	sense	14672	5	38	922880	43	8.2764	5.503e-04	2.050e-02
HepG2	UPF1	Alu	AluSg	antisense	10488	15	477	927064	492	2.7796	5.499e-04	2.050e-02
HepG2	TAF15	Alu	AluSq2	sense	4340	7	292	933212	299	5.1547	5.548e-04	2.065e-02
HepG2	HNRNPC	Alu	AluYh3a3	antisense	12825	2	1	924727	3	144.2069	5.562e-04	2.068e-02
HepG2	KHSRP	L1	L1ME3	sense	12425	4	25	925127	29	11.9131	5.619e-04	2.084e-02
HepG2	U2AF2	L1	L1MC	antisense	26817	10	89	910735	99	3.8159	5.613e-04	2.084e-02
HepG2	PCBP2	L1	L1ME3E	antisense	15806	7	77	921746	84	5.3015	5.640e-04	2.090e-02
HepG2	PTBP1	L1	L1MA4	antisense	14033	15	355	923519	370	2.7807	5.690e-04	2.106e-02
HepG2	CSTF2	L1	L1MC5a	antisense	4758	8	351	932794	359	4.4683	5.771e-04	2.134e-02
HepG2	ILF3	Alu	Alu	sense	7515	3	18	930037	21	20.6262	6.145e-04	2.268e-02
HepG2	PCBP2	L1	L1MB4	antisense	15806	14	283	921746	297	2.8849	6.193e-04	2.283e-02
HepG2	AGGF1	Alu	AluJr	sense	5235	14	876	932317	890	2.8462	6.262e-04	2.306e-02
HepG2	HNRNPL	L1	L1M4c	sense	14585	6	61	922967	67	6.2245	6.278e-04	2.310e-02
HepG2	SUGP2	L1	L1PB	antisense	33352	4	8	904200	12	13.5554	6.298e-04	2.314e-02
HepG2	ILF3	Alu	AluYe5	sense	7515	2	3	930037	5	82.5049	6.322e-04	2.319e-02
HepG2	ILF3	Alu	AluYk11	antisense	7515	2	3	930037	5	82.5049	6.322e-04	2.319e-02
HepG2	QKI	L1	L1ME1	sense	15371	10	163	922181	173	3.6807	6.328e-04	2.319e-02
HepG2	PTBP1	L1	L1MD2	antisense	14033	11	213	923519	224	3.3987	6.401e-04	2.343e-02
HepG2	HNRNPL	L1	L1MA6	antisense	14585	8	113	922967	121	4.4801	6.500e-04	2.377e-02
HepG2	SRSF9	L1	L1MEc	sense	2275	3	66	935277	69	18.6869	6.633e-04	2.423e-02
HepG2	MATR3	L1	L1MA10	antisense	14172	6	64	923380	70	6.1083	6.836e-04	2.494e-02
HepG2	QKI	L1	L1MCb	antisense	15371	4	21	922181	25	11.4276	6.935e-04	2.528e-02
HepG2	KHSRP	L1	L1ME3A	sense	12425	6	74	925127	80	6.0370	7.039e-04	2.563e-02
HepG2	EXOSC5	L1	L1PA12	antisense	1361	2	25	936191	27	55.0296	7.215e-04	2.624e-02
HepG2	SRSF7	L1	L1PB3	antisense	1200	3	131	936352	134	17.8693	7.237e-04	2.630e-02
HepG2	HLTF	L1	L1M3e	sense	14672	2	1	922880	3	125.8015	7.270e-04	2.639e-02
HepG2	BCCIP	L1	L1PB3	antisense	1205	3	131	936347	134	17.7951	7.324e-04	2.656e-02
HepG2	CSTF2	L1	L1PA15	sense	4758	4	75	932794	79	10.4559	7.352e-04	2.664e-02
HepG2	PTBP1	L1	L1ME3Cz	antisense	14033	10	183	923519	193	3.5962	7.375e-04	2.669e-02
HepG2	FAM120A	SVA	SVA_D	antisense	16661	5	36	920891	41	7.6767	7.791e-04	2.817e-02
HepG2	MATR3	L1	L1ME3Cz	antisense	14172	10	183	923380	193	3.5604	7.943e-04	2.869e-02
HepG2	QKI	L1	L1MD1	antisense	15371	12	232	922181	244	3.1032	8.076e-04	2.914e-02
HepG2	ILF3	Alu	AluSg7	sense	7515	3	20	930037	23	18.5636	8.085e-04	2.914e-02
HepG2	ILF3	Alu	AluSc5	antisense	7515	5	85	930037	90	7.2798	8.258e-04	2.973e-02
HepG2	SUGP2	L1	L1PBb	antisense	33352	3	3	904200	6	27.1108	8.302e-04	2.984e-02
HepG2	EXOSC5	L1	L1M3	antisense	1361	3	121	936191	124	17.0546	8.304e-04	2.984e-02
HepG2	PTBP1	L1	L1MB2	antisense	14033	13	293	923519	306	2.9199	8.419e-04	3.022e-02
HepG2	HNRNPK	L1	L1PA2	antisense	9867	3	15	927685	18	18.8038	8.447e-04	3.029e-02
HepG2	PTBP1	L1	L1M6B	antisense	14033	3	10	923519	13	19.7432	8.568e-04	3.067e-02
HepG2	HNRNPL	L1	L1MC4	sense	14585	9	148	922967	157	3.8482	8.569e-04	3.067e-02
HepG2	FUBP3	L1	L1M4c	antisense	4611	5	142	932941	147	7.1243	8.606e-04	3.077e-02
HepG2	MATR3	L1	L1M6B	antisense	14172	3	10	923380	13	19.5466	8.816e-04	3.147e-02
HepG2	XPO5	Alu	AluSc	sense	7790	6	126	929762	132	5.6835	8.821e-04	3.147e-02
HepG2	SUGP2	L1	L1M6B	antisense	33352	4	9	904200	13	12.0493	8.840e-04	3.151e-02
HepG2	BCCIP	L1	L1M2c	antisense	1205	2	32	936347	34	48.5657	9.010e-04	3.208e-02
HepG2	KHSRP	L1	L1ME3E	antisense	12425	6	78	925127	84	5.7275	9.105e-04	3.239e-02
HepG2	SLTM	L1	L1M3a	sense	4279	2	8	933273	10	54.5263	9.146e-04	3.247e-02
HepG2	HLTF	Alu	AluSx3	sense	14672	10	180	922880	190	3.4945	9.142e-04	3.247e-02
HepG2	FAM120A	L1	L1MB3	sense	16661	8	104	920891	112	4.2517	9.192e-04	3.260e-02
HepG2	CSTF2	L1	L1ME4b	sense	4758	4	80	932794	84	9.8024	9.255e-04	3.279e-02
HepG2	ILF3	Alu	AluYe5	antisense	7515	2	4	930037	6	61.8787	9.432e-04	3.339e-02
HepG2	HNRNPK	L1	L1PA10	antisense	9867	6	100	927685	106	5.6411	9.441e-04	3.339e-02
HepG2	TIAL1	Alu	AluSx	sense	4138	9	546	933414	555	3.7182	9.539e-04	3.370e-02
HepG2	HNRNPL	L1	L1MC	sense	14585	3	10	922967	13	18.9846	9.577e-04	3.380e-02
HepG2	HLTF	L1	L1P2	sense	14672	3	10	922880	13	18.8702	9.743e-04	3.435e-02
HepG2	PCBP2	L1	L1ME3D	antisense	15806	8	111	921746	119	4.2030	9.753e-04	3.435e-02
HepG2	SRSF9	L1	L1PA15	sense	2275	3	76	935277	79	16.2281	9.833e-04	3.460e-02
HepG2	ILF3	L1	L1MB7	antisense	7515	15	713	930037	728	2.6036	1.009e-03	3.546e-02
HepG2	HNRNPL	Alu	AluJr	sense	14585	27	863	922967	890	1.9799	1.010e-03	3.547e-02
HepG2	BCCIP	L1	L1PA13	antisense	1205	3	147	936347	150	15.8582	1.014e-03	3.558e-02
HepG2	QKI	L1	L1MA10	antisense	15371	6	64	922181	70	5.6245	1.038e-03	3.638e-02
HepG2	PCBP2	L1	L1PB1	antisense	15806	13	266	921746	279	2.8500	1.057e-03	3.700e-02
HepG2	HNRNPL	L1	L1ME3F	antisense	14585	9	153	922967	162	3.7225	1.069e-03	3.738e-02
HepG2	ILF3	L1	L1MB8	antisense	7515	11	433	930037	444	3.1440	1.094e-03	3.821e-02
HepG2	HNRNPC	Alu	AluYb8	antisense	12825	2	2	924727	4	72.1035	1.102e-03	3.848e-02
HepG2	MATR3	L1	L1M3c	antisense	14172	3	11	923380	14	17.7696	1.109e-03	3.869e-02
HepG2	HNRNPK	L1	L1ME3Cz	antisense	9867	8	185	927685	193	4.0657	1.111e-03	3.872e-02
HepG2	CSTF2	L1	L1PA7	sense	4758	3	37	932794	40	15.8957	1.122e-03	3.904e-02
HepG2	HNRNPC	L1	L1MC3	antisense	12825	10	213	924727	223	3.3851	1.126e-03	3.914e-02
HepG2	XRCC6	Alu	AluSz	antisense	435	5	1643	937117	1648	6.5560	1.135e-03	3.943e-02
HepG2	U2AF2	L1	L1MEf	antisense	26817	24	393	910735	417	2.0740	1.138e-03	3.948e-02
HepG2	HNRNPM	L1	L1M6	antisense	22936	9	96	914616	105	3.7385	1.141e-03	3.956e-02
HepG2	HNRNPC	L1	L1M5	antisense	12825	19	601	924727	620	2.2795	1.155e-03	4.000e-02
HepG2	TAF15	L1	L1ME4a	sense	4340	4	94	933212	98	9.1500	1.172e-03	4.054e-02
HepG2	PCBP2	L1	L1PA8	antisense	15806	7	88	921746	95	4.6388	1.173e-03	4.054e-02
HepG2	SRSF9	L1	L1PREC2	sense	2275	2	19	935277	21	43.2748	1.199e-03	4.139e-02
HepG2	HNRNPL	L1	L1MA10	sense	14585	3	11	922967	14	17.2587	1.205e-03	4.157e-02
HepG2	KHSRP	L1	L1ME5	antisense	12425	5	55	925127	60	6.7688	1.218e-03	4.199e-02
HepG2	FUBP3	L1	L1MEf	antisense	4611	8	409	932941	417	3.9575	1.232e-03	4.242e-02
HepG2	U2AF2	L1	L1MB8	antisense	26817	25	419	910735	444	2.0263	1.233e-03	4.242e-02
HepG2	QKI	L1	L1PA2	sense	15371	5	44	922181	49	6.8176	1.239e-03	4.259e-02
HepG2	KHSRP	L1	L1MA8	antisense	12425	8	150	925127	158	3.9710	1.321e-03	4.536e-02
HepG2	HNRNPUL1	L1	L1ME4b	sense	2379	3	81	935173	84	14.5591	1.334e-03	4.575e-02
HepG2	TAF15	L1	L1ME5	sense	4340	2	10	933212	12	43.0052	1.371e-03	4.698e-02
HepG2	PCBP2	Alu	AluSq2	antisense	15806	18	455	921746	473	2.3070	1.383e-03	4.736e-02
HepG2	PTBP1	L1	L1MA7	antisense	14033	9	166	923519	175	3.5680	1.404e-03	4.802e-02
HepG2	HLTF	L1	L1M4a2	sense	14672	2	2	922880	4	62.9008	1.439e-03	4.912e-02
HepG2	HNRNPC	L1	L1MB8	antisense	12825	15	429	924727	444	2.5211	1.438e-03	4.912e-02
HepG2	MATR3	L1	L1MB8	antisense	14172	16	428	923380	444	2.4357	1.448e-03	4.940e-02
HepG2	ILF3	SVA	SVA_A	sense	7515	3	25	930037	28	14.8509	1.452e-03	4.946e-02
K562	KHSRP	L1	L1M5	antisense	41865	470	411	843530	881	23.0412	0.000e+00	0.000e+00
K562	ILF3	Alu	AluJb	sense	7110	268	812	878285	1080	40.7704	6.191e-306	1.314e-301
K562	KHSRP	L1	L1ME1	antisense	41865	342	404	843530	746	17.0567	4.812e-241	6.810e-237
K562	ILF3	Alu	AluJb	antisense	7110	253	1373	878285	1626	22.7623	1.064e-233	1.129e-229
K562	EXOSC5	L1	L1PB1	antisense	16207	185	148	869188	333	67.0380	8.891e-226	7.550e-222
K562	KHSRP	L1	L1ME4a	antisense	41865	259	251	843530	510	20.7910	1.731e-197	1.225e-193
K562	HNRNPC	Alu	AluSx	antisense	1465	119	769	883930	888	93.3686	7.983e-184	4.842e-180
K562	ILF3	Alu	AluJr	antisense	7110	188	897	878285	1085	25.8900	5.267e-183	2.795e-179
K562	HNRNPC	Alu	AluJb	antisense	1465	133	1493	883930	1626	53.7492	8.569e-176	4.042e-172
K562	KHDRBS1	L1	L1M5	sense	3897	111	206	881498	317	121.8840	1.566e-175	6.647e-172
K562	EXOSC5	L1	L1PA7	antisense	16207	145	144	869188	289	54.0028	2.125e-168	8.201e-165
K562	ILF3	Alu	AluJr	sense	7110	155	554	878285	709	34.5611	7.595e-168	2.687e-164
K562	EXOSC5	L1	L1PA16	antisense	16207	142	132	869188	274	57.6933	1.158e-167	3.781e-164
K562	HNRNPC	Alu	AluSx1	antisense	1465	102	630	883930	732	97.6877	2.080e-159	6.307e-156
K562	ILF3	Alu	AluJo	antisense	7110	166	903	878285	1069	22.7084	1.814e-153	5.135e-150
K562	EXOSC5	L1	L1PA15	antisense	16207	130	123	869188	253	56.6825	5.748e-153	1.525e-149
K562	HNRNPC	Alu	AluSz	antisense	1465	97	713	883930	810	82.0847	7.388e-145	1.845e-141
K562	KHSRP	L1	L1MEc	antisense	41865	224	400	843530	624	11.2833	9.856e-131	2.325e-127
K562	KHSRP	L1	L1M4	antisense	41865	195	277	843530	472	14.1842	1.446e-127	3.232e-124
K562	ILF3	Alu	AluJo	sense	7110	117	463	878285	580	31.2155	1.321e-122	2.804e-119
K562	EXOSC5	L1	L1PA5	antisense	16207	101	96	869188	197	56.4237	4.547e-119	9.193e-116
K562	KHSRP	L1	L1ME3A	antisense	41865	157	179	843530	336	17.6724	3.583e-113	6.914e-110
K562	HNRNPL	L1	L1MC4	antisense	9862	119	493	875533	612	21.4293	2.843e-106	5.248e-103
K562	PTBP1	Alu	AluJb	antisense	12476	187	1439	872919	1626	9.0924	1.114e-105	1.970e-102
K562	KHSRP	L1	L1ME3G	antisense	41865	136	144	843530	280	19.0294	3.895e-101	6.614e-98
K562	KHSRP	L1	L1MB7	antisense	41865	186	399	843530	585	9.3927	2.713e-98	4.429e-95
K562	EXOSC5	L1	L1PREC2	antisense	16207	83	84	869188	167	52.9919	1.263e-96	1.986e-93
K562	EXOSC5	L1	L1PA6	antisense	16207	87	107	869188	194	43.6060	4.089e-96	6.200e-93
K562	HNRNPC	Alu	AluJo	antisense	1465	74	995	883930	1069	44.8734	1.590e-92	2.328e-89
K562	PTBP1	Alu	AluJr	antisense	12476	146	939	872919	1085	10.8789	2.296e-92	3.250e-89
K562	HNRNPC	Alu	AluSz6	antisense	1465	58	378	883930	436	92.5798	8.455e-90	1.158e-86
K562	KHSRP	L1	L1ME3Cz	antisense	41865	119	123	843530	242	19.4936	1.615e-89	2.143e-86
K562	KHSRP	L1	L1MEd	antisense	41865	160	317	843530	477	10.1697	9.408e-89	1.210e-85
K562	EXOSC5	L1	L1MA4A	antisense	16207	94	192	869188	286	26.2566	2.535e-88	3.166e-85
K562	EXOSC5	L1	L1M2	antisense	16207	94	214	869188	308	23.5573	7.264e-85	8.811e-82
K562	SAFB2	L1	L1MEc	sense	8005	62	97	877390	159	70.0570	6.291e-83	7.419e-80
K562	KHSRP	L1	L1MEf	antisense	41865	142	258	843530	400	11.0897	9.151e-83	1.050e-79
K562	KHSRP	L1	L1ME2	antisense	41865	120	176	843530	296	13.7378	5.003e-78	5.589e-75
K562	ILF3	Alu	AluSx	antisense	7110	99	789	878285	888	15.4997	1.080e-77	1.175e-74
K562	KHSRP	L1	L1ME4b	antisense	41865	122	190	843530	312	12.9377	4.293e-77	4.557e-74
K562	KHSRP	L1	L1MB2	antisense	41865	125	212	843530	337	11.8802	1.047e-75	1.085e-72
K562	SAFB2	L1	L1ME1	sense	8005	68	204	877390	272	36.5351	1.943e-75	1.964e-72
K562	SAFB2	L1	L1MC1	sense	8005	51	57	877390	108	98.0679	6.359e-74	6.278e-71
K562	KHSRP	L1	L1MC4	antisense	41865	162	450	843530	612	7.2536	9.390e-73	9.060e-70
K562	EXOSC5	L1	L1MA4	antisense	16207	82	198	869188	280	22.2106	1.356e-72	1.279e-69
K562	EXOSC5	L1	L1PA13	antisense	16207	61	58	869188	119	56.4044	1.520e-72	1.403e-69
K562	EXOSC5	L1	L1PA17	antisense	16207	57	42	869188	99	72.7841	6.439e-72	5.817e-69
K562	MATR3	L1	L1MEc	antisense	8519	88	536	876876	624	16.8993	1.095e-71	9.689e-69
K562	KHSRP	L1	L1ME4c	antisense	41865	82	56	843530	138	29.5036	2.778e-71	2.407e-68
K562	PTBP1	Alu	AluJo	antisense	12476	124	945	872919	1069	9.1810	4.738e-71	4.023e-68
K562	KHSRP	L1	L1ME3B	antisense	41865	103	136	843530	239	15.2598	1.942e-70	1.617e-67
K562	KHSRP	L1	L1MB4	antisense	41865	102	146	843530	248	14.0766	2.510e-67	2.049e-64
K562	KHSRP	L1	L1MD	antisense	41865	88	98	843530	186	18.0928	8.828e-65	7.071e-62
